review_id,order_id,date,product,sku,region,rating,review_text
500548,100634,2026-07-29,Recycled PET Runner,RPR-003,East,2,"Delivery took almost 3 weeks, way longer than promised."
500549,100703,2026-03-06,Recycled PET Runner,RPR-003,South,4,"Great everyday shoe, gets compliments all the time."
500550,101009,2026-06-15,Cork Sandal,CRK-004,North,4,"Great quality, super comfortable for daily wear."
500551,100487,2026-07-31,Canvas Slip-On,CNV-006,East,5,Perfect fit and very breathable material.
500552,100528,2026-07-12,Recycled PET Runner,RPR-003,North,4,"Absolutely love these, will buy another pair!"
500553,100424,2026-04-19,Recycled PET Runner,RPR-003,West,4,"A bit pricey for what you get, but decent quality."
500554,100677,2026-03-24,Merino Wool Loafer,MWL-001,South,4,"A bit pricey for what you get, but decent quality."
500555,100193,2026-06-21,Bamboo Fiber Sneaker,BFS-002,West,4,"Worth every rupee, best purchase this year."
500556,100871,2026-04-19,Cork Sandal,CRK-004,North,5,"Great everyday shoe, gets compliments all the time."
500557,100654,2026-02-11,Canvas Slip-On,CNV-006,South,5,"Absolutely love these, will buy another pair!"
500558,100833,2026-03-14,Merino Wool Loafer,MWL-001,North,4,"Very comfortable, perfect for long walks."
500559,100330,2026-06-30,Cork Sandal,CRK-004,East,5,"Comfortable right out of the box, no break-in needed."
500560,100018,2026-03-01,Bamboo Fiber Sneaker,BFS-002,West,4,"Exactly as described, fast shipping too."
500561,100649,2026-06-11,Cork Sandal,CRK-004,North,4,"Loved the material, feels premium and sustainable."
500562,100369,2026-04-06,Canvas Slip-On,CNV-006,North,4,"Worth every rupee, best purchase this year."
500563,100047,2026-03-18,Recycled PET Runner,RPR-003,West,2,"Delivery took almost 3 weeks, way longer than promised."
500564,100827,2026-07-13,Cork Sandal,CRK-004,East,3,Order tracking showed no movement for over a week.
500565,100754,2026-07-19,Canvas Slip-On,CNV-006,South,4,"Loved the material, feels premium and sustainable."
500566,100334,2026-03-10,Hemp Espadrille,HMP-005,East,5,"Exactly as described, fast shipping too."
500567,100695,2026-07-24,Hemp Espadrille,HMP-005,North,5,Perfect fit and very breathable material.
500568,100455,2026-04-08,Merino Wool Loafer,MWL-001,East,5,"Comfortable right out of the box, no break-in needed."
500569,101028,2026-03-13,Merino Wool Loafer,MWL-001,East,3,"Very comfortable, perfect for long walks."
500570,100622,2026-07-13,Canvas Slip-On,CNV-006,North,5,"Exactly as described, fast shipping too."
500571,100917,2026-06-17,Recycled PET Runner,RPR-003,East,4,"Good value for the price, would buy again."
500572,101248,2026-04-12,Hemp Espadrille,HMP-005,West,5,"Absolutely love these, will buy another pair!"
500573,100757,2026-07-02,Merino Wool Loafer,MWL-001,North,5,Perfect fit and very breathable material.
500574,100628,2026-03-02,Recycled PET Runner,RPR-003,North,3,Shipment got stuck in transit for days before arriving.
500575,100814,2026-03-16,Cork Sandal,CRK-004,North,5,"Exactly as described, fast shipping too."
500576,100084,2026-06-29,Hemp Espadrille,HMP-005,West,4,"Very comfortable, perfect for long walks."
500577,100357,2026-02-19,Hemp Espadrille,HMP-005,West,5,"Good value for the price, would buy again."
500578,100439,2026-06-27,Bamboo Fiber Sneaker,BFS-002,South,2,"Delivery took almost 3 weeks, way longer than promised."
500579,101159,2026-07-31,Recycled PET Runner,RPR-003,West,3,"A bit pricey for what you get, but decent quality."
500580,101349,2026-04-11,Merino Wool Loafer,MWL-001,West,5,"Exactly as described, fast shipping too."
500581,100859,2026-02-24,Bamboo Fiber Sneaker,BFS-002,East,4,Sole started wearing out after a couple months.
500582,100872,2026-02-26,Canvas Slip-On,CNV-006,East,5,"Great quality, super comfortable for daily wear."
500583,101004,2026-05-11,Recycled PET Runner,RPR-003,North,5,"Exactly as described, fast shipping too."
500584,101130,2026-05-20,Merino Wool Loafer,MWL-001,South,3,"Package was delayed multiple times, courier kept rescheduling."
500585,100928,2026-06-27,Canvas Slip-On,CNV-006,West,5,"Absolutely love these, will buy another pair!"
500586,100831,2026-06-17,Cork Sandal,CRK-004,South,5,"Good value for the price, would buy again."
500587,100200,2026-05-28,Cork Sandal,CRK-004,West,5,"Absolutely love these, will buy another pair!"
500588,100730,2026-07-07,Bamboo Fiber Sneaker,BFS-002,West,5,"Exactly as described, fast shipping too."
500589,100989,2026-06-14,Bamboo Fiber Sneaker,BFS-002,South,5,"Great everyday shoe, gets compliments all the time."
500590,101290,2026-06-30,Merino Wool Loafer,MWL-001,South,2,"Package was delayed multiple times, courier kept rescheduling."
500591,100586,2026-06-06,Merino Wool Loafer,MWL-001,South,5,"Loved the material, feels premium and sustainable."
500592,100804,2026-04-17,Cork Sandal,CRK-004,West,5,"Absolutely love these, will buy another pair!"
500593,101270,2026-04-30,Merino Wool Loafer,MWL-001,North,5,"Exactly as described, fast shipping too."
500594,100517,2026-06-21,Hemp Espadrille,HMP-005,North,5,"Exactly as described, fast shipping too."
500595,101246,2026-04-22,Bamboo Fiber Sneaker,BFS-002,South,5,"Great quality, super comfortable for daily wear."
500596,100131,2026-05-26,Canvas Slip-On,CNV-006,South,5,"Loved the material, feels premium and sustainable."
500597,101111,2026-06-13,Bamboo Fiber Sneaker,BFS-002,North,3,"Very comfortable, perfect for long walks."
500598,101205,2026-05-20,Cork Sandal,CRK-004,East,5,"Exactly as described, fast shipping too."
500599,100309,2026-03-31,Cork Sandal,CRK-004,South,4,"Comfortable right out of the box, no break-in needed."
500600,100690,2026-03-06,Bamboo Fiber Sneaker,BFS-002,West,4,Color faded slightly after a few washes.
500601,100562,2026-07-06,Merino Wool Loafer,MWL-001,East,2,"Package was delayed multiple times, courier kept rescheduling."
500602,100479,2026-07-09,Merino Wool Loafer,MWL-001,South,5,Perfect fit and very breathable material.
500603,101121,2026-03-29,Merino Wool Loafer,MWL-001,South,5,"Great everyday shoe, gets compliments all the time."
500604,100457,2026-06-21,Hemp Espadrille,HMP-005,East,5,"Absolutely love these, will buy another pair!"
500605,101045,2026-07-16,Cork Sandal,CRK-004,South,3,"A bit pricey for what you get, but decent quality."
500606,100494,2026-07-31,Cork Sandal,CRK-004,West,5,"Great everyday shoe, gets compliments all the time."
500607,101147,2026-07-21,Hemp Espadrille,HMP-005,North,2,Order tracking showed no movement for over a week.
500608,100554,2026-03-23,Recycled PET Runner,RPR-003,East,2,"Delivery took almost 3 weeks, way longer than promised."
500609,100247,2026-06-01,Hemp Espadrille,HMP-005,South,2,"Delivery took almost 3 weeks, way longer than promised."
500610,100250,2026-06-04,Canvas Slip-On,CNV-006,West,4,"Very comfortable, perfect for long walks."
500611,101271,2026-05-22,Cork Sandal,CRK-004,North,3,"Very comfortable, perfect for long walks."
500612,100964,2026-04-03,Hemp Espadrille,HMP-005,West,5,"Exactly as described, fast shipping too."
500613,100772,2026-06-15,Hemp Espadrille,HMP-005,East,5,"Comfortable right out of the box, no break-in needed."
500614,100676,2026-03-28,Hemp Espadrille,HMP-005,South,3,"Good value for the price, would buy again."
500615,100820,2026-07-07,Bamboo Fiber Sneaker,BFS-002,East,5,"Great everyday shoe, gets compliments all the time."
500616,100997,2026-07-27,Bamboo Fiber Sneaker,BFS-002,East,4,Stitching came a little loose after light use.
500617,100109,2026-06-06,Cork Sandal,CRK-004,South,5,"Exactly as described, fast shipping too."
500618,100446,2026-07-26,Hemp Espadrille,HMP-005,South,4,"Worth every rupee, best purchase this year."
500619,100733,2026-03-26,Bamboo Fiber Sneaker,BFS-002,East,5,"Loved the material, feels premium and sustainable."
500620,101243,2026-07-16,Bamboo Fiber Sneaker,BFS-002,West,3,"Loved the material, feels premium and sustainable."
500621,101200,2026-04-24,Bamboo Fiber Sneaker,BFS-002,North,3,Color faded slightly after a few washes.
500622,100335,2026-07-31,Bamboo Fiber Sneaker,BFS-002,North,5,"Great everyday shoe, gets compliments all the time."
500623,100393,2026-07-26,Hemp Espadrille,HMP-005,West,5,Perfect fit and very breathable material.
500624,101289,2026-03-16,Canvas Slip-On,CNV-006,West,4,"Worth every rupee, best purchase this year."
500625,100226,2026-04-14,Canvas Slip-On,CNV-006,South,3,"A bit pricey for what you get, but decent quality."
500626,101103,2026-05-12,Canvas Slip-On,CNV-006,South,5,"Absolutely love these, will buy another pair!"
500627,100264,2026-05-13,Canvas Slip-On,CNV-006,West,2,"Really slow delivery this time, not the usual experience."
500628,100880,2026-02-27,Cork Sandal,CRK-004,South,2,"Really slow delivery this time, not the usual experience."
500629,100822,2026-07-15,Merino Wool Loafer,MWL-001,East,5,"Loved the material, feels premium and sustainable."
500630,101185,2026-05-05,Cork Sandal,CRK-004,West,3,"Good value for the price, would buy again."
500631,100127,2026-04-17,Bamboo Fiber Sneaker,BFS-002,South,4,"Loved the material, feels premium and sustainable."
500632,101253,2026-05-21,Canvas Slip-On,CNV-006,West,5,"Loved the material, feels premium and sustainable."
500633,101294,2026-03-30,Recycled PET Runner,RPR-003,South,3,"Great quality, super comfortable for daily wear."
500634,100548,2026-05-01,Hemp Espadrille,HMP-005,North,4,Sole started wearing out after a couple months.
500635,101320,2026-05-30,Bamboo Fiber Sneaker,BFS-002,East,4,Color faded slightly after a few washes.
500636,100867,2026-02-20,Merino Wool Loafer,MWL-001,North,2,"Package was delayed multiple times, courier kept rescheduling."
500637,100977,2026-03-20,Cork Sandal,CRK-004,North,3,"Worth every rupee, best purchase this year."
500638,100093,2026-07-26,Cork Sandal,CRK-004,East,5,"Worth every rupee, best purchase this year."
500639,101014,2026-05-12,Merino Wool Loafer,MWL-001,North,4,Stitching came a little loose after light use.
500640,100341,2026-02-10,Recycled PET Runner,RPR-003,North,5,"Exactly as described, fast shipping too."
500641,100230,2026-04-23,Cork Sandal,CRK-004,East,4,"Loved the material, feels premium and sustainable."
500642,101357,2026-05-05,Merino Wool Loafer,MWL-001,West,4,"Great everyday shoe, gets compliments all the time."
500643,100616,2026-02-15,Canvas Slip-On,CNV-006,East,5,"Exactly as described, fast shipping too."
500644,100067,2026-02-20,Hemp Espadrille,HMP-005,East,3,"Really slow delivery this time, not the usual experience."
500645,100660,2026-06-18,Hemp Espadrille,HMP-005,West,4,"Loved the material, feels premium and sustainable."
500646,101345,2026-03-01,Hemp Espadrille,HMP-005,West,5,"Great quality, super comfortable for daily wear."
500647,100926,2026-05-18,Recycled PET Runner,RPR-003,East,5,"Great everyday shoe, gets compliments all the time."
500648,100735,2026-03-22,Hemp Espadrille,HMP-005,West,5,"Great everyday shoe, gets compliments all the time."
500649,101062,2026-05-09,Merino Wool Loafer,MWL-001,East,5,"Great everyday shoe, gets compliments all the time."
500650,100391,2026-02-11,Merino Wool Loafer,MWL-001,North,5,"Comfortable right out of the box, no break-in needed."
500651,101231,2026-03-17,Cork Sandal,CRK-004,East,3,"A bit pricey for what you get, but decent quality."
500652,100658,2026-07-25,Cork Sandal,CRK-004,North,4,"Absolutely love these, will buy another pair!"
500653,100576,2026-04-03,Canvas Slip-On,CNV-006,West,2,"Package was delayed multiple times, courier kept rescheduling."
500654,101203,2026-03-02,Canvas Slip-On,CNV-006,East,5,"Worth every rupee, best purchase this year."
500655,100239,2026-05-02,Hemp Espadrille,HMP-005,South,4,"Loved the material, feels premium and sustainable."
500656,100229,2026-07-18,Canvas Slip-On,CNV-006,East,5,"Exactly as described, fast shipping too."
500657,100941,2026-02-15,Canvas Slip-On,CNV-006,East,5,"Loved the material, feels premium and sustainable."
500658,101296,2026-06-08,Recycled PET Runner,RPR-003,West,5,"Worth every rupee, best purchase this year."
500659,100298,2026-06-28,Hemp Espadrille,HMP-005,East,5,Perfect fit and very breathable material.
500660,100803,2026-02-08,Recycled PET Runner,RPR-003,South,5,"Comfortable right out of the box, no break-in needed."
500661,100115,2026-05-14,Cork Sandal,CRK-004,East,4,"Great everyday shoe, gets compliments all the time."
500662,100785,2026-06-29,Recycled PET Runner,RPR-003,East,3,Sole started wearing out after a couple months.
500663,100349,2026-07-31,Bamboo Fiber Sneaker,BFS-002,North,5,Perfect fit and very breathable material.
500664,100607,2026-04-08,Canvas Slip-On,CNV-006,North,4,"Great quality, super comfortable for daily wear."
500665,100846,2026-05-06,Hemp Espadrille,HMP-005,East,5,"Great quality, super comfortable for daily wear."
500666,101306,2026-03-26,Recycled PET Runner,RPR-003,South,5,"Exactly as described, fast shipping too."
500667,100994,2026-03-09,Hemp Espadrille,HMP-005,North,5,"Great quality, super comfortable for daily wear."
500668,100377,2026-05-13,Hemp Espadrille,HMP-005,South,5,"Exactly as described, fast shipping too."
500669,100805,2026-04-14,Cork Sandal,CRK-004,South,4,Sole started wearing out after a couple months.
500670,100321,2026-02-18,Canvas Slip-On,CNV-006,South,5,"Comfortable right out of the box, no break-in needed."
500671,100390,2026-03-29,Bamboo Fiber Sneaker,BFS-002,West,5,"Comfortable right out of the box, no break-in needed."
500672,101150,2026-05-01,Recycled PET Runner,RPR-003,North,5,"Worth every rupee, best purchase this year."
500673,100976,2026-02-15,Recycled PET Runner,RPR-003,North,5,"Absolutely love these, will buy another pair!"
500674,100319,2026-06-12,Cork Sandal,CRK-004,East,3,Color faded slightly after a few washes.
500675,100064,2026-04-01,Recycled PET Runner,RPR-003,South,5,"Great everyday shoe, gets compliments all the time."
500676,100605,2026-03-24,Hemp Espadrille,HMP-005,East,4,"Loved the material, feels premium and sustainable."
500677,100549,2026-07-23,Canvas Slip-On,CNV-006,West,5,"Comfortable right out of the box, no break-in needed."
500678,101194,2026-02-28,Canvas Slip-On,CNV-006,South,3,"Really slow delivery this time, not the usual experience."
500679,101052,2026-07-09,Hemp Espadrille,HMP-005,South,5,"Great everyday shoe, gets compliments all the time."
500680,101019,2026-06-26,Recycled PET Runner,RPR-003,West,4,"Comfortable right out of the box, no break-in needed."
500681,100328,2026-06-29,Bamboo Fiber Sneaker,BFS-002,East,5,Perfect fit and very breathable material.
500682,100374,2026-06-20,Canvas Slip-On,CNV-006,West,3,"Great quality, super comfortable for daily wear."
500683,100696,2026-05-12,Canvas Slip-On,CNV-006,North,3,"Worth every rupee, best purchase this year."
500684,101240,2026-04-26,Canvas Slip-On,CNV-006,West,3,Color faded slightly after a few washes.
500685,100901,2026-06-06,Hemp Espadrille,HMP-005,South,3,"Really slow delivery this time, not the usual experience."
500686,100680,2026-06-18,Merino Wool Loafer,MWL-001,East,5,"Great everyday shoe, gets compliments all the time."
500687,100863,2026-03-11,Canvas Slip-On,CNV-006,North,5,"Loved the material, feels premium and sustainable."
500688,100725,2026-02-22,Bamboo Fiber Sneaker,BFS-002,South,4,Sole started wearing out after a couple months.
500689,100228,2026-07-07,Cork Sandal,CRK-004,West,5,Perfect fit and very breathable material.
500690,100110,2026-06-13,Recycled PET Runner,RPR-003,South,5,"Absolutely love these, will buy another pair!"
500691,101115,2026-06-13,Merino Wool Loafer,MWL-001,North,3,Sole started wearing out after a couple months.
500692,101371,2026-02-18,Cork Sandal,CRK-004,South,5,"Comfortable right out of the box, no break-in needed."
500693,100552,2026-03-23,Cork Sandal,CRK-004,North,5,"Loved the material, feels premium and sustainable."
500694,100472,2026-06-28,Hemp Espadrille,HMP-005,South,5,"Worth every rupee, best purchase this year."
500695,101336,2026-07-31,Hemp Espadrille,HMP-005,East,4,"Exactly as described, fast shipping too."
500696,100149,2026-02-20,Hemp Espadrille,HMP-005,South,3,"Delivery took almost 3 weeks, way longer than promised."
500697,100304,2026-04-30,Hemp Espadrille,HMP-005,North,2,Shipment got stuck in transit for days before arriving.
500698,100225,2026-06-28,Canvas Slip-On,CNV-006,North,5,"Comfortable right out of the box, no break-in needed."
500699,101251,2026-05-10,Bamboo Fiber Sneaker,BFS-002,West,5,"Comfortable right out of the box, no break-in needed."
500700,100697,2026-04-22,Hemp Espadrille,HMP-005,North,3,"Package was delayed multiple times, courier kept rescheduling."
500701,100467,2026-05-31,Cork Sandal,CRK-004,West,4,"Good value for the price, would buy again."
500702,100151,2026-03-16,Hemp Espadrille,HMP-005,West,3,"Loved the material, feels premium and sustainable."
500703,100758,2026-05-02,Hemp Espadrille,HMP-005,East,2,Shipment got stuck in transit for days before arriving.
500704,100291,2026-06-25,Canvas Slip-On,CNV-006,West,4,Perfect fit and very breathable material.
500705,101311,2026-06-26,Recycled PET Runner,RPR-003,West,4,"Absolutely love these, will buy another pair!"
500706,101079,2026-07-31,Canvas Slip-On,CNV-006,North,2,"Package was delayed multiple times, courier kept rescheduling."
500707,100036,2026-03-28,Merino Wool Loafer,MWL-001,South,4,Stitching came a little loose after light use.
500708,100614,2026-06-10,Bamboo Fiber Sneaker,BFS-002,South,2,"Delivery took almost 3 weeks, way longer than promised."
500709,100720,2026-05-14,Hemp Espadrille,HMP-005,East,5,"Great quality, super comfortable for daily wear."
500710,101072,2026-05-25,Bamboo Fiber Sneaker,BFS-002,East,5,"Great quality, super comfortable for daily wear."
500711,100955,2026-05-26,Bamboo Fiber Sneaker,BFS-002,North,5,"A bit pricey for what you get, but decent quality."
500712,100858,2026-04-09,Cork Sandal,CRK-004,North,3,"Package was delayed multiple times, courier kept rescheduling."
500713,100281,2026-06-01,Recycled PET Runner,RPR-003,East,4,"Great quality, super comfortable for daily wear."
500714,100588,2026-06-21,Cork Sandal,CRK-004,South,4,"Comfortable right out of the box, no break-in needed."
500715,100918,2026-03-06,Hemp Espadrille,HMP-005,North,4,"Worth every rupee, best purchase this year."
500716,100647,2026-04-21,Bamboo Fiber Sneaker,BFS-002,East,4,"Absolutely love these, will buy another pair!"
500717,101232,2026-04-25,Bamboo Fiber Sneaker,BFS-002,West,4,Stitching came a little loose after light use.
500718,101031,2026-03-05,Merino Wool Loafer,MWL-001,South,4,Perfect fit and very breathable material.
500719,100299,2026-07-26,Canvas Slip-On,CNV-006,East,3,Sole started wearing out after a couple months.
500720,100386,2026-02-14,Canvas Slip-On,CNV-006,South,5,"Absolutely love these, will buy another pair!"
500721,101000,2026-07-09,Merino Wool Loafer,MWL-001,South,2,"Sizing is off compared to my last order, needed an exchange."
500722,100342,2026-05-31,Recycled PET Runner,RPR-003,East,3,Sole started wearing out after a couple months.
500723,101356,2026-02-27,Merino Wool Loafer,MWL-001,South,5,"A bit pricey for what you get, but decent quality."
500724,101323,2026-02-09,Hemp Espadrille,HMP-005,East,5,Perfect fit and very breathable material.
500725,100231,2026-02-15,Cork Sandal,CRK-004,West,5,Perfect fit and very breathable material.
500726,100054,2026-04-15,Hemp Espadrille,HMP-005,West,5,"Loved the material, feels premium and sustainable."
500727,100184,2026-04-02,Canvas Slip-On,CNV-006,East,5,Perfect fit and very breathable material.
500728,100500,2026-05-08,Bamboo Fiber Sneaker,BFS-002,West,4,"Great everyday shoe, gets compliments all the time."
500729,100402,2026-07-30,Bamboo Fiber Sneaker,BFS-002,South,5,"Exactly as described, fast shipping too."
500730,100307,2026-03-29,Canvas Slip-On,CNV-006,East,2,Order tracking showed no movement for over a week.
500731,101104,2026-02-23,Canvas Slip-On,CNV-006,East,3,Shipment got stuck in transit for days before arriving.
500732,101274,2026-07-31,Hemp Espadrille,HMP-005,South,4,"A bit pricey for what you get, but decent quality."
500733,101260,2026-03-20,Merino Wool Loafer,MWL-001,East,3,"Very comfortable, perfect for long walks."
500734,100672,2026-07-19,Hemp Espadrille,HMP-005,South,5,"Absolutely love these, will buy another pair!"
500735,100998,2026-05-21,Merino Wool Loafer,MWL-001,North,2,"Package was delayed multiple times, courier kept rescheduling."
500736,100433,2026-05-30,Hemp Espadrille,HMP-005,South,4,"Loved the material, feels premium and sustainable."
500737,100939,2026-02-04,Hemp Espadrille,HMP-005,North,3,"Good value for the price, would buy again."
500738,101215,2026-03-28,Recycled PET Runner,RPR-003,South,2,"Really slow delivery this time, not the usual experience."
500739,101073,2026-06-08,Cork Sandal,CRK-004,West,5,"Absolutely love these, will buy another pair!"
500740,100662,2026-04-15,Hemp Espadrille,HMP-005,South,5,"Great everyday shoe, gets compliments all the time."
500741,100074,2026-05-27,Hemp Espadrille,HMP-005,East,5,"Great everyday shoe, gets compliments all the time."
500742,100541,2026-04-09,Bamboo Fiber Sneaker,BFS-002,South,3,"Loved the material, feels premium and sustainable."
500743,101128,2026-02-24,Cork Sandal,CRK-004,South,5,"Comfortable right out of the box, no break-in needed."
500744,100749,2026-07-11,Bamboo Fiber Sneaker,BFS-002,West,5,"Great everyday shoe, gets compliments all the time."
500745,101119,2026-07-08,Canvas Slip-On,CNV-006,East,5,"Great everyday shoe, gets compliments all the time."
500746,101321,2026-07-17,Recycled PET Runner,RPR-003,East,5,"Great quality, super comfortable for daily wear."
500747,100404,2026-07-03,Merino Wool Loafer,MWL-001,South,1,"The size doesn't match the size chart at all, very disappointed."
500748,101098,2026-03-27,Recycled PET Runner,RPR-003,West,5,"Absolutely love these, will buy another pair!"
500749,100135,2026-07-10,Cork Sandal,CRK-004,East,5,"Absolutely love these, will buy another pair!"
500750,100332,2026-04-24,Recycled PET Runner,RPR-003,North,5,"Absolutely love these, will buy another pair!"
500751,100595,2026-07-31,Cork Sandal,CRK-004,North,4,"Great quality, super comfortable for daily wear."
500752,100056,2026-06-06,Recycled PET Runner,RPR-003,South,4,"Loved the material, feels premium and sustainable."
500753,100312,2026-07-04,Bamboo Fiber Sneaker,BFS-002,East,5,"Comfortable right out of the box, no break-in needed."
500754,100469,2026-05-01,Cork Sandal,CRK-004,West,3,"Really slow delivery this time, not the usual experience."
500755,100168,2026-02-13,Recycled PET Runner,RPR-003,East,4,Stitching came a little loose after light use.
500756,100592,2026-06-12,Cork Sandal,CRK-004,South,4,"Great quality, super comfortable for daily wear."
500757,101392,2026-05-10,Hemp Espadrille,HMP-005,North,3,"Great quality, super comfortable for daily wear."
500758,100453,2026-07-31,Cork Sandal,CRK-004,West,4,"Exactly as described, fast shipping too."
500759,100495,2026-04-17,Hemp Espadrille,HMP-005,South,3,Shipment got stuck in transit for days before arriving.
500760,101297,2026-07-28,Cork Sandal,CRK-004,West,4,"Very comfortable, perfect for long walks."
500761,100705,2026-05-07,Canvas Slip-On,CNV-006,West,3,Stitching came a little loose after light use.
500762,101143,2026-06-30,Cork Sandal,CRK-004,North,4,"Comfortable right out of the box, no break-in needed."
500763,100224,2026-04-01,Recycled PET Runner,RPR-003,East,3,"Worth every rupee, best purchase this year."
500764,100201,2026-03-16,Recycled PET Runner,RPR-003,East,4,"Loved the material, feels premium and sustainable."
500765,100762,2026-04-11,Hemp Espadrille,HMP-005,West,4,"Absolutely love these, will buy another pair!"
500766,100371,2026-07-08,Hemp Espadrille,HMP-005,East,3,"Really slow delivery this time, not the usual experience."
500767,100759,2026-07-05,Cork Sandal,CRK-004,West,4,"Loved the material, feels premium and sustainable."
500768,100105,2026-02-09,Canvas Slip-On,CNV-006,East,4,Stitching came a little loose after light use.
500769,100152,2026-06-06,Hemp Espadrille,HMP-005,West,5,"Loved the material, feels premium and sustainable."
500770,101190,2026-07-10,Canvas Slip-On,CNV-006,South,4,"Exactly as described, fast shipping too."
500771,101016,2026-03-04,Recycled PET Runner,RPR-003,West,5,"Good value for the price, would buy again."
500772,101212,2026-04-12,Merino Wool Loafer,MWL-001,West,3,Shipment got stuck in transit for days before arriving.
500773,101315,2026-07-02,Bamboo Fiber Sneaker,BFS-002,West,3,Sole started wearing out after a couple months.
500774,100099,2026-07-20,Bamboo Fiber Sneaker,BFS-002,North,4,"Worth every rupee, best purchase this year."
500775,100875,2026-03-24,Hemp Espadrille,HMP-005,North,5,"Great everyday shoe, gets compliments all the time."
500776,100486,2026-04-24,Bamboo Fiber Sneaker,BFS-002,South,4,Perfect fit and very breathable material.
500777,101157,2026-04-22,Hemp Espadrille,HMP-005,East,4,"Loved the material, feels premium and sustainable."
500778,100821,2026-07-31,Merino Wool Loafer,MWL-001,West,1,"Runs really small, had to return and reorder a size up."
500779,100121,2026-07-06,Merino Wool Loafer,MWL-001,North,4,"Comfortable right out of the box, no break-in needed."
500780,100849,2026-07-03,Canvas Slip-On,CNV-006,East,5,"Absolutely love these, will buy another pair!"
500781,100347,2026-04-14,Bamboo Fiber Sneaker,BFS-002,North,5,"Absolutely love these, will buy another pair!"
500782,101341,2026-02-26,Canvas Slip-On,CNV-006,West,5,"Great everyday shoe, gets compliments all the time."
500783,101330,2026-04-07,Canvas Slip-On,CNV-006,East,5,"Great quality, super comfortable for daily wear."
500784,100153,2026-04-07,Bamboo Fiber Sneaker,BFS-002,West,5,"Absolutely love these, will buy another pair!"
500785,101164,2026-05-25,Canvas Slip-On,CNV-006,East,3,"Really slow delivery this time, not the usual experience."
500786,100251,2026-04-02,Cork Sandal,CRK-004,South,5,"Great quality, super comfortable for daily wear."
500787,100035,2026-02-26,Merino Wool Loafer,MWL-001,North,3,"Delivery took almost 3 weeks, way longer than promised."
500788,100122,2026-04-08,Bamboo Fiber Sneaker,BFS-002,North,3,Color faded slightly after a few washes.
500789,100792,2026-07-31,Canvas Slip-On,CNV-006,East,2,"Package was delayed multiple times, courier kept rescheduling."
500790,100407,2026-02-22,Merino Wool Loafer,MWL-001,East,2,"Delivery took almost 3 weeks, way longer than promised."
500791,100501,2026-02-17,Recycled PET Runner,RPR-003,North,4,"Great quality, super comfortable for daily wear."
500792,101013,2026-06-29,Cork Sandal,CRK-004,North,2,Order tracking showed no movement for over a week.
500793,100177,2026-06-09,Recycled PET Runner,RPR-003,North,4,"Great quality, super comfortable for daily wear."
500794,100899,2026-06-11,Canvas Slip-On,CNV-006,South,2,Order tracking showed no movement for over a week.
500795,100739,2026-05-31,Hemp Espadrille,HMP-005,North,3,Sole started wearing out after a couple months.
500796,100475,2026-07-29,Canvas Slip-On,CNV-006,South,5,"Loved the material, feels premium and sustainable."
500797,101066,2026-06-13,Cork Sandal,CRK-004,North,5,"Comfortable right out of the box, no break-in needed."
500798,101168,2026-03-28,Canvas Slip-On,CNV-006,North,3,"Great quality, super comfortable for daily wear."
500799,101140,2026-05-31,Merino Wool Loafer,MWL-001,North,4,"Exactly as described, fast shipping too."
500800,101346,2026-05-18,Merino Wool Loafer,MWL-001,North,5,"Great quality, super comfortable for daily wear."
500801,100012,2026-07-08,Canvas Slip-On,CNV-006,North,5,"Exactly as described, fast shipping too."
500802,101169,2026-07-18,Canvas Slip-On,CNV-006,South,5,"Exactly as described, fast shipping too."
500803,100120,2026-07-31,Hemp Espadrille,HMP-005,East,3,Stitching came a little loose after light use.
500804,100085,2026-04-11,Cork Sandal,CRK-004,West,5,"A bit pricey for what you get, but decent quality."
500805,100125,2026-06-17,Hemp Espadrille,HMP-005,South,5,"Exactly as described, fast shipping too."
500806,101353,2026-03-22,Hemp Espadrille,HMP-005,West,2,"Delivery took almost 3 weeks, way longer than promised."
500807,100522,2026-05-02,Bamboo Fiber Sneaker,BFS-002,West,5,"Absolutely love these, will buy another pair!"
500808,101061,2026-02-19,Merino Wool Loafer,MWL-001,East,5,"Great quality, super comfortable for daily wear."
500809,100024,2026-07-09,Hemp Espadrille,HMP-005,North,3,Color faded slightly after a few washes.
500810,100808,2026-03-27,Recycled PET Runner,RPR-003,West,5,"Great quality, super comfortable for daily wear."
500811,100729,2026-07-01,Bamboo Fiber Sneaker,BFS-002,North,5,"Exactly as described, fast shipping too."
500812,100492,2026-02-13,Cork Sandal,CRK-004,North,5,"Comfortable right out of the box, no break-in needed."
500813,100688,2026-03-02,Recycled PET Runner,RPR-003,North,5,"Great everyday shoe, gets compliments all the time."
500814,100097,2026-06-10,Recycled PET Runner,RPR-003,North,5,Perfect fit and very breathable material.
500815,100186,2026-05-24,Recycled PET Runner,RPR-003,North,5,"Loved the material, feels premium and sustainable."
500816,101241,2026-04-29,Canvas Slip-On,CNV-006,West,5,"Great quality, super comfortable for daily wear."
500817,100496,2026-06-22,Bamboo Fiber Sneaker,BFS-002,South,3,Shipment got stuck in transit for days before arriving.
500818,101181,2026-05-29,Hemp Espadrille,HMP-005,South,5,"Comfortable right out of the box, no break-in needed."
500819,100306,2026-04-13,Hemp Espadrille,HMP-005,West,5,"Loved the material, feels premium and sustainable."
