order_id,date,product,sku,region,quantity,price,returned,return_reason
100718,2026-06-04,Hemp Espadrille,HMP-005,South,1,1559.63,False,
100719,2026-04-09,Bamboo Fiber Sneaker,BFS-002,North,1,1850.03,False,
100720,2026-05-11,Hemp Espadrille,HMP-005,East,2,2875.85,False,
100721,2026-02-27,Merino Wool Loafer,MWL-001,East,1,2751.31,False,
100722,2026-05-08,Hemp Espadrille,HMP-005,South,2,2046.95,False,
100723,2026-05-08,Merino Wool Loafer,MWL-001,East,1,2273.56,False,
100724,2026-06-04,Recycled PET Runner,RPR-003,West,1,2251.76,False,
100725,2026-02-20,Bamboo Fiber Sneaker,BFS-002,South,1,1816.28,False,
100726,2026-07-20,Recycled PET Runner,RPR-003,North,1,2120.92,False,
100727,2026-07-23,Merino Wool Loafer,MWL-001,West,2,2217.53,False,
100728,2026-04-04,Cork Sandal,CRK-004,North,1,1690.83,False,
100729,2026-06-27,Bamboo Fiber Sneaker,BFS-002,North,1,1582.87,False,
100730,2026-07-04,Bamboo Fiber Sneaker,BFS-002,West,1,2816.76,False,
100731,2026-03-28,Recycled PET Runner,RPR-003,North,2,2408.79,False,
100732,2026-03-29,Cork Sandal,CRK-004,South,2,2400.26,False,
100733,2026-03-15,Bamboo Fiber Sneaker,BFS-002,East,1,2882.53,False,
100734,2026-05-08,Merino Wool Loafer,MWL-001,South,2,1697.32,True,Wrong item
100735,2026-03-11,Hemp Espadrille,HMP-005,West,1,1765.13,False,
100736,2026-06-17,Hemp Espadrille,HMP-005,North,1,1638.78,False,
100737,2026-07-24,Hemp Espadrille,HMP-005,North,2,2282.07,False,
100738,2026-03-31,Merino Wool Loafer,MWL-001,West,2,2683.33,False,
100739,2026-05-20,Hemp Espadrille,HMP-005,North,1,1880.78,False,
100740,2026-07-04,Merino Wool Loafer,MWL-001,East,2,1885.71,False,
100741,2026-06-14,Merino Wool Loafer,MWL-001,North,1,2061.54,False,
100742,2026-05-04,Recycled PET Runner,RPR-003,West,1,1731.17,False,
100743,2026-06-18,Recycled PET Runner,RPR-003,East,2,2346.01,False,
100744,2026-03-25,Canvas Slip-On,CNV-006,West,2,2327.16,False,
100745,2026-06-24,Bamboo Fiber Sneaker,BFS-002,East,2,1879.67,False,
100746,2026-03-08,Recycled PET Runner,RPR-003,West,1,2620.72,False,
100747,2026-02-26,Canvas Slip-On,CNV-006,South,1,2261.52,False,
100748,2026-03-14,Hemp Espadrille,HMP-005,North,2,2945.86,True,Size issue
100749,2026-07-04,Bamboo Fiber Sneaker,BFS-002,West,2,1631.21,False,
100750,2026-07-06,Recycled PET Runner,RPR-003,North,1,2585.74,False,
100751,2026-07-03,Cork Sandal,CRK-004,East,1,2917.57,False,
100752,2026-05-24,Canvas Slip-On,CNV-006,West,1,1801.56,False,
100753,2026-03-22,Hemp Espadrille,HMP-005,East,1,2674.94,False,
100754,2026-07-08,Canvas Slip-On,CNV-006,South,1,2510.04,False,
100755,2026-03-13,Canvas Slip-On,CNV-006,North,1,2994.23,False,
100756,2026-05-15,Recycled PET Runner,RPR-003,West,1,2275.61,False,
100757,2026-06-21,Merino Wool Loafer,MWL-001,North,1,2588.21,False,
100758,2026-04-30,Hemp Espadrille,HMP-005,East,1,1838.44,False,
100759,2026-06-28,Cork Sandal,CRK-004,West,1,1890.66,False,
100760,2026-06-09,Merino Wool Loafer,MWL-001,North,1,2008.95,False,
100761,2026-06-18,Hemp Espadrille,HMP-005,East,1,2540.29,False,
100762,2026-04-04,Hemp Espadrille,HMP-005,West,1,2940.86,False,
100763,2026-06-04,Cork Sandal,CRK-004,North,1,1885.73,False,
100764,2026-04-22,Bamboo Fiber Sneaker,BFS-002,South,2,2932.17,False,
100765,2026-04-05,Merino Wool Loafer,MWL-001,East,1,1638.51,False,
100766,2026-06-22,Recycled PET Runner,RPR-003,North,1,2213.83,False,
100767,2026-03-19,Hemp Espadrille,HMP-005,East,1,2247.5,False,
100768,2026-04-09,Canvas Slip-On,CNV-006,South,1,1842.81,False,
100769,2026-03-12,Hemp Espadrille,HMP-005,East,1,1678.82,False,
100770,2026-07-08,Canvas Slip-On,CNV-006,West,1,2645.37,False,
100771,2026-05-07,Merino Wool Loafer,MWL-001,West,1,2237.51,False,
100772,2026-06-06,Hemp Espadrille,HMP-005,East,1,2975.59,False,
100773,2026-03-29,Recycled PET Runner,RPR-003,West,1,1580.22,False,
100774,2026-06-09,Cork Sandal,CRK-004,North,1,2089.58,False,
100775,2026-03-03,Bamboo Fiber Sneaker,BFS-002,West,2,1972.48,True,Changed mind
100776,2026-04-25,Cork Sandal,CRK-004,North,1,2418.17,False,
100777,2026-04-02,Hemp Espadrille,HMP-005,East,1,2206.02,False,
100778,2026-06-08,Recycled PET Runner,RPR-003,South,2,1814.8,False,
100779,2026-05-14,Recycled PET Runner,RPR-003,East,1,2175.09,False,
100780,2026-02-26,Hemp Espadrille,HMP-005,South,1,2705.13,False,
100781,2026-03-10,Cork Sandal,CRK-004,South,1,2208.48,True,Late delivery
100782,2026-07-12,Cork Sandal,CRK-004,South,1,2677.0,False,
100783,2026-05-13,Hemp Espadrille,HMP-005,North,1,2534.81,False,
100784,2026-07-12,Recycled PET Runner,RPR-003,West,1,2173.78,False,
100785,2026-06-24,Recycled PET Runner,RPR-003,East,1,2015.21,False,
100786,2026-06-28,Recycled PET Runner,RPR-003,South,1,2968.06,False,
100787,2026-05-26,Recycled PET Runner,RPR-003,West,1,2070.61,False,
100788,2026-03-15,Canvas Slip-On,CNV-006,South,1,2131.72,False,
100789,2026-02-21,Cork Sandal,CRK-004,North,1,2014.44,False,
100790,2026-04-10,Canvas Slip-On,CNV-006,East,2,1905.87,False,
100791,2026-05-17,Recycled PET Runner,RPR-003,West,1,1774.83,True,Changed mind
100792,2026-07-30,Canvas Slip-On,CNV-006,East,1,1814.86,False,
100793,2026-06-02,Merino Wool Loafer,MWL-001,North,1,1538.55,False,
100794,2026-04-09,Merino Wool Loafer,MWL-001,North,1,1625.47,False,
100795,2026-03-31,Cork Sandal,CRK-004,East,1,2605.39,False,
100796,2026-06-15,Bamboo Fiber Sneaker,BFS-002,South,1,1541.86,False,
100797,2026-05-31,Recycled PET Runner,RPR-003,West,1,2321.82,False,
100798,2026-07-02,Canvas Slip-On,CNV-006,South,2,2445.57,False,
100799,2026-06-15,Hemp Espadrille,HMP-005,West,1,2862.38,False,
100800,2026-05-25,Bamboo Fiber Sneaker,BFS-002,North,1,2047.67,False,
100801,2026-02-01,Recycled PET Runner,RPR-003,North,1,2014.83,False,
100802,2026-06-03,Merino Wool Loafer,MWL-001,West,1,1512.7,False,
100803,2026-02-02,Recycled PET Runner,RPR-003,South,1,1781.86,False,
100804,2026-04-05,Cork Sandal,CRK-004,West,1,2571.41,False,
100805,2026-04-09,Cork Sandal,CRK-004,South,1,2132.36,False,
100806,2026-04-14,Hemp Espadrille,HMP-005,East,1,2118.36,False,
100807,2026-04-16,Bamboo Fiber Sneaker,BFS-002,South,1,2454.34,False,
100808,2026-03-21,Recycled PET Runner,RPR-003,West,1,1528.09,True,Wrong item
100809,2026-02-27,Merino Wool Loafer,MWL-001,South,1,1902.79,False,
100810,2026-04-01,Canvas Slip-On,CNV-006,North,1,1725.03,False,
100811,2026-04-21,Recycled PET Runner,RPR-003,West,2,2995.95,False,
100812,2026-02-21,Merino Wool Loafer,MWL-001,East,1,1583.06,False,
100813,2026-03-19,Merino Wool Loafer,MWL-001,West,1,2842.55,False,
100814,2026-03-04,Cork Sandal,CRK-004,North,1,2076.2,False,
100815,2026-03-23,Bamboo Fiber Sneaker,BFS-002,North,2,2601.98,False,
100816,2026-06-02,Canvas Slip-On,CNV-006,South,2,2521.16,False,
100817,2026-07-12,Recycled PET Runner,RPR-003,South,1,2616.09,False,
100818,2026-06-04,Merino Wool Loafer,MWL-001,East,1,1797.09,False,
100819,2026-03-01,Canvas Slip-On,CNV-006,South,1,2448.36,False,
100820,2026-06-30,Bamboo Fiber Sneaker,BFS-002,East,1,2092.71,False,
100821,2026-07-27,Merino Wool Loafer,MWL-001,West,1,2056.1,True,Size issue
100822,2026-07-11,Merino Wool Loafer,MWL-001,East,1,1588.66,False,
100823,2026-06-05,Merino Wool Loafer,MWL-001,South,1,1974.11,False,
100824,2026-05-24,Canvas Slip-On,CNV-006,East,1,1531.03,False,
100825,2026-04-06,Canvas Slip-On,CNV-006,South,1,2226.95,False,
100826,2026-03-21,Recycled PET Runner,RPR-003,West,1,2314.43,False,
100827,2026-07-04,Cork Sandal,CRK-004,East,1,1602.31,False,
100828,2026-06-19,Recycled PET Runner,RPR-003,East,1,2180.12,False,
100829,2026-03-20,Hemp Espadrille,HMP-005,West,1,2428.6,False,
100830,2026-04-24,Hemp Espadrille,HMP-005,South,1,2486.43,False,
100831,2026-06-15,Cork Sandal,CRK-004,South,2,2647.6,False,
100832,2026-05-16,Recycled PET Runner,RPR-003,East,1,1664.7,False,
100833,2026-03-06,Merino Wool Loafer,MWL-001,North,1,2809.24,False,
100834,2026-02-26,Cork Sandal,CRK-004,South,1,2355.52,False,
100835,2026-06-15,Canvas Slip-On,CNV-006,West,1,1572.63,False,
100836,2026-02-04,Canvas Slip-On,CNV-006,North,1,2482.62,False,
100837,2026-07-14,Merino Wool Loafer,MWL-001,West,1,2040.39,False,
100838,2026-07-08,Recycled PET Runner,RPR-003,North,1,2292.53,False,
100839,2026-03-28,Recycled PET Runner,RPR-003,North,1,1650.84,False,
100840,2026-03-22,Cork Sandal,CRK-004,South,1,2354.04,False,
100841,2026-02-28,Hemp Espadrille,HMP-005,West,1,2510.74,False,
100842,2026-03-15,Cork Sandal,CRK-004,North,1,2323.95,False,
100843,2026-06-17,Canvas Slip-On,CNV-006,South,2,2899.28,False,
100844,2026-05-07,Hemp Espadrille,HMP-005,East,2,2645.28,False,
100845,2026-07-06,Canvas Slip-On,CNV-006,East,1,2343.72,False,
100846,2026-05-04,Hemp Espadrille,HMP-005,East,2,2170.25,False,
100847,2026-04-14,Canvas Slip-On,CNV-006,North,1,2275.41,False,
100848,2026-04-18,Recycled PET Runner,RPR-003,North,1,1821.23,False,
100849,2026-06-22,Canvas Slip-On,CNV-006,East,1,1640.43,False,
100850,2026-04-09,Bamboo Fiber Sneaker,BFS-002,South,1,2833.44,False,
100851,2026-02-24,Recycled PET Runner,RPR-003,East,2,2352.6,False,
100852,2026-06-04,Merino Wool Loafer,MWL-001,East,1,2231.41,False,
100853,2026-07-03,Canvas Slip-On,CNV-006,North,1,1555.06,False,
100854,2026-02-15,Cork Sandal,CRK-004,North,1,2020.9,False,
100855,2026-03-31,Cork Sandal,CRK-004,North,1,2449.83,False,
100856,2026-06-15,Merino Wool Loafer,MWL-001,East,1,1977.97,False,
100857,2026-03-12,Recycled PET Runner,RPR-003,South,1,2509.45,False,
100858,2026-03-29,Cork Sandal,CRK-004,North,2,1933.67,False,
100859,2026-02-22,Bamboo Fiber Sneaker,BFS-002,East,2,2356.16,True,Late delivery
100860,2026-05-14,Recycled PET Runner,RPR-003,North,2,2659.74,False,
100861,2026-06-24,Bamboo Fiber Sneaker,BFS-002,West,1,2230.79,False,
100862,2026-04-04,Bamboo Fiber Sneaker,BFS-002,South,1,1898.39,False,
100863,2026-03-01,Canvas Slip-On,CNV-006,North,2,2134.31,False,
100864,2026-07-03,Recycled PET Runner,RPR-003,East,1,2653.52,False,
100865,2026-07-10,Recycled PET Runner,RPR-003,West,1,2159.7,False,
100866,2026-07-26,Bamboo Fiber Sneaker,BFS-002,South,1,1732.99,False,
100867,2026-02-14,Merino Wool Loafer,MWL-001,North,1,2922.41,False,
100868,2026-04-29,Recycled PET Runner,RPR-003,North,1,1956.68,False,
100869,2026-06-18,Recycled PET Runner,RPR-003,South,1,1804.7,False,
100870,2026-07-10,Recycled PET Runner,RPR-003,West,1,2541.61,False,
100871,2026-04-07,Cork Sandal,CRK-004,North,1,1589.17,False,
100872,2026-02-14,Canvas Slip-On,CNV-006,East,2,2481.14,True,Late delivery
100873,2026-07-20,Canvas Slip-On,CNV-006,East,1,2795.42,True,Late delivery
100874,2026-06-11,Bamboo Fiber Sneaker,BFS-002,West,1,2854.81,False,
100875,2026-03-20,Hemp Espadrille,HMP-005,North,1,2249.98,False,
100876,2026-02-11,Canvas Slip-On,CNV-006,North,1,2882.41,False,
100877,2026-03-13,Cork Sandal,CRK-004,West,1,2019.17,False,
100878,2026-04-02,Canvas Slip-On,CNV-006,East,1,2716.84,False,
100879,2026-06-23,Cork Sandal,CRK-004,North,1,1837.37,False,
100880,2026-02-23,Cork Sandal,CRK-004,South,2,2280.08,False,
100881,2026-05-18,Canvas Slip-On,CNV-006,South,1,2358.35,False,
100882,2026-05-26,Recycled PET Runner,RPR-003,East,1,1809.14,False,
100883,2026-03-08,Hemp Espadrille,HMP-005,South,1,2531.8,False,
100884,2026-03-10,Bamboo Fiber Sneaker,BFS-002,West,1,1975.24,False,
100885,2026-03-20,Canvas Slip-On,CNV-006,North,1,2758.28,False,
100886,2026-05-17,Merino Wool Loafer,MWL-001,East,2,1954.02,False,
100887,2026-03-11,Canvas Slip-On,CNV-006,East,1,1659.16,False,
100888,2026-07-06,Hemp Espadrille,HMP-005,East,1,2393.54,False,
100889,2026-02-21,Merino Wool Loafer,MWL-001,East,2,1700.13,False,
100890,2026-03-20,Cork Sandal,CRK-004,East,2,2236.17,False,
100891,2026-02-09,Bamboo Fiber Sneaker,BFS-002,South,2,2645.81,True,Quality issue
100892,2026-07-22,Cork Sandal,CRK-004,South,1,2635.66,False,
100893,2026-07-27,Cork Sandal,CRK-004,West,1,2799.16,False,
100894,2026-02-11,Cork Sandal,CRK-004,West,2,2579.3,False,
100895,2026-06-14,Canvas Slip-On,CNV-006,North,1,2176.41,False,
100896,2026-06-13,Merino Wool Loafer,MWL-001,South,2,2974.75,True,Late delivery
100897,2026-03-21,Hemp Espadrille,HMP-005,North,1,2158.33,False,
100898,2026-03-15,Recycled PET Runner,RPR-003,West,2,1940.63,False,
100899,2026-05-30,Canvas Slip-On,CNV-006,South,2,1634.66,False,
100900,2026-05-12,Bamboo Fiber Sneaker,BFS-002,South,2,1984.19,True,Late delivery
100901,2026-05-28,Hemp Espadrille,HMP-005,South,1,1874.12,False,
100902,2026-03-04,Canvas Slip-On,CNV-006,South,1,1670.25,False,
100903,2026-06-15,Recycled PET Runner,RPR-003,North,2,2589.31,False,
100904,2026-05-08,Hemp Espadrille,HMP-005,South,2,1564.86,False,
100905,2026-03-14,Recycled PET Runner,RPR-003,South,1,1767.3,False,
100906,2026-04-21,Cork Sandal,CRK-004,East,2,1932.17,False,
100907,2026-02-01,Bamboo Fiber Sneaker,BFS-002,South,1,1517.31,False,
100908,2026-07-06,Cork Sandal,CRK-004,North,2,1855.82,False,
100909,2026-05-16,Cork Sandal,CRK-004,West,2,1618.11,False,
100910,2026-07-09,Bamboo Fiber Sneaker,BFS-002,East,1,1572.38,False,
100911,2026-02-10,Canvas Slip-On,CNV-006,East,1,2779.74,False,
100912,2026-04-26,Hemp Espadrille,HMP-005,East,1,1572.55,False,
100913,2026-07-23,Bamboo Fiber Sneaker,BFS-002,South,1,2415.63,False,
100914,2026-05-28,Hemp Espadrille,HMP-005,South,1,2896.22,False,
100915,2026-05-06,Recycled PET Runner,RPR-003,East,2,2729.4,False,
100916,2026-04-16,Hemp Espadrille,HMP-005,North,2,1700.82,False,
100917,2026-06-15,Recycled PET Runner,RPR-003,East,2,2285.97,False,
100918,2026-02-28,Hemp Espadrille,HMP-005,North,1,2224.49,False,
100919,2026-05-21,Canvas Slip-On,CNV-006,East,1,1888.49,False,
100920,2026-03-06,Hemp Espadrille,HMP-005,East,2,2278.56,False,
100921,2026-07-07,Cork Sandal,CRK-004,South,1,2561.88,False,
100922,2026-02-07,Merino Wool Loafer,MWL-001,North,2,2437.19,False,
100923,2026-05-17,Bamboo Fiber Sneaker,BFS-002,West,1,1999.69,False,
100924,2026-02-03,Canvas Slip-On,CNV-006,South,1,2534.03,False,
100925,2026-04-18,Merino Wool Loafer,MWL-001,East,1,2649.55,False,
100926,2026-05-13,Recycled PET Runner,RPR-003,East,1,2747.06,False,
100927,2026-06-02,Recycled PET Runner,RPR-003,West,1,2467.48,False,
100928,2026-06-18,Canvas Slip-On,CNV-006,West,1,2192.71,False,
100929,2026-06-14,Canvas Slip-On,CNV-006,North,1,2346.41,False,
100930,2026-03-26,Hemp Espadrille,HMP-005,North,1,2698.3,False,
100931,2026-03-11,Recycled PET Runner,RPR-003,North,1,2760.11,False,
100932,2026-06-27,Cork Sandal,CRK-004,South,2,1780.07,False,
100933,2026-02-09,Recycled PET Runner,RPR-003,East,1,2119.8,False,
100934,2026-05-27,Bamboo Fiber Sneaker,BFS-002,East,1,1823.21,False,
100935,2026-02-10,Merino Wool Loafer,MWL-001,East,1,2869.03,False,
100936,2026-06-09,Merino Wool Loafer,MWL-001,West,1,1784.32,False,
100937,2026-04-25,Canvas Slip-On,CNV-006,East,1,2653.22,False,
100938,2026-03-25,Hemp Espadrille,HMP-005,South,1,2188.05,False,
100939,2026-02-02,Hemp Espadrille,HMP-005,North,1,2897.51,False,
100940,2026-04-27,Hemp Espadrille,HMP-005,North,2,2832.78,False,
100941,2026-02-06,Canvas Slip-On,CNV-006,East,1,2457.28,False,
100942,2026-04-15,Bamboo Fiber Sneaker,BFS-002,South,1,2297.41,False,
100943,2026-04-11,Canvas Slip-On,CNV-006,North,1,1735.24,False,
100944,2026-03-25,Hemp Espadrille,HMP-005,North,1,2323.05,False,
100945,2026-06-27,Canvas Slip-On,CNV-006,East,1,1755.91,False,
100946,2026-02-13,Recycled PET Runner,RPR-003,West,1,1542.49,False,
100947,2026-05-10,Merino Wool Loafer,MWL-001,North,1,1628.18,False,
100948,2026-07-08,Canvas Slip-On,CNV-006,West,1,1967.66,False,
100949,2026-05-31,Canvas Slip-On,CNV-006,North,1,1638.37,False,
100950,2026-02-25,Canvas Slip-On,CNV-006,West,2,1964.59,False,
100951,2026-04-01,Cork Sandal,CRK-004,West,1,1714.58,False,
100952,2026-05-12,Recycled PET Runner,RPR-003,East,1,2548.42,False,
100953,2026-06-05,Recycled PET Runner,RPR-003,West,1,1597.05,False,
100954,2026-03-16,Cork Sandal,CRK-004,West,1,2650.91,False,
100955,2026-05-15,Bamboo Fiber Sneaker,BFS-002,North,1,1987.8,False,
100956,2026-05-14,Recycled PET Runner,RPR-003,West,2,1856.86,False,
100957,2026-05-10,Bamboo Fiber Sneaker,BFS-002,West,1,2010.07,False,
100958,2026-05-23,Hemp Espadrille,HMP-005,West,1,2315.79,False,
100959,2026-06-27,Canvas Slip-On,CNV-006,North,2,1670.48,False,
100960,2026-05-25,Recycled PET Runner,RPR-003,North,1,1961.05,False,
100961,2026-07-26,Hemp Espadrille,HMP-005,North,2,1990.11,False,
100962,2026-03-28,Merino Wool Loafer,MWL-001,North,1,2829.89,False,
100963,2026-03-10,Canvas Slip-On,CNV-006,North,1,2178.46,False,
100964,2026-03-23,Hemp Espadrille,HMP-005,West,1,2521.28,False,
100965,2026-05-23,Hemp Espadrille,HMP-005,East,1,2984.43,False,
100966,2026-03-05,Hemp Espadrille,HMP-005,West,1,1592.62,False,
100967,2026-07-31,Merino Wool Loafer,MWL-001,North,1,1663.55,True,Size issue
100968,2026-07-11,Cork Sandal,CRK-004,West,1,2566.66,False,
100969,2026-07-20,Cork Sandal,CRK-004,South,1,2211.31,False,
100970,2026-05-18,Cork Sandal,CRK-004,East,1,1931.71,False,
100971,2026-02-03,Bamboo Fiber Sneaker,BFS-002,South,1,2471.58,False,
100972,2026-03-07,Cork Sandal,CRK-004,West,1,1704.83,False,
100973,2026-07-10,Cork Sandal,CRK-004,West,1,2180.59,False,
100974,2026-05-02,Cork Sandal,CRK-004,West,1,1777.69,False,
100975,2026-04-02,Hemp Espadrille,HMP-005,West,1,2115.26,False,
100976,2026-02-10,Recycled PET Runner,RPR-003,North,2,2556.32,False,
100977,2026-03-09,Cork Sandal,CRK-004,North,1,2196.4,False,
100978,2026-04-04,Hemp Espadrille,HMP-005,North,2,2444.99,False,
100979,2026-07-26,Canvas Slip-On,CNV-006,North,1,2418.56,False,
100980,2026-06-01,Hemp Espadrille,HMP-005,North,2,2267.99,False,
100981,2026-05-19,Canvas Slip-On,CNV-006,East,1,2939.87,False,
100982,2026-02-10,Recycled PET Runner,RPR-003,South,1,2589.46,False,
100983,2026-06-29,Merino Wool Loafer,MWL-001,West,1,2358.29,False,
100984,2026-04-15,Recycled PET Runner,RPR-003,North,2,1622.77,False,
100985,2026-03-06,Recycled PET Runner,RPR-003,East,1,1911.83,False,
100986,2026-07-05,Canvas Slip-On,CNV-006,North,1,2864.2,False,
100987,2026-05-06,Canvas Slip-On,CNV-006,West,1,1890.88,False,
100988,2026-06-16,Cork Sandal,CRK-004,South,1,2013.27,False,
100989,2026-06-07,Bamboo Fiber Sneaker,BFS-002,South,2,2654.55,False,
100990,2026-03-26,Cork Sandal,CRK-004,South,1,1580.49,False,
100991,2026-03-15,Merino Wool Loafer,MWL-001,North,2,2097.12,False,
100992,2026-05-09,Canvas Slip-On,CNV-006,South,2,2210.88,False,
100993,2026-04-15,Cork Sandal,CRK-004,North,2,2072.01,False,
100994,2026-02-25,Hemp Espadrille,HMP-005,North,1,2933.28,False,
100995,2026-04-27,Canvas Slip-On,CNV-006,East,1,1899.63,False,
100996,2026-05-30,Canvas Slip-On,CNV-006,West,1,2600.47,False,
100997,2026-07-24,Bamboo Fiber Sneaker,BFS-002,East,1,1968.9,True,Size issue
100998,2026-05-17,Merino Wool Loafer,MWL-001,North,1,2286.9,False,
100999,2026-04-14,Recycled PET Runner,RPR-003,South,1,1788.62,True,Size issue
101000,2026-07-04,Merino Wool Loafer,MWL-001,South,1,2561.11,False,
101001,2026-07-19,Bamboo Fiber Sneaker,BFS-002,West,1,2843.0,False,
101002,2026-05-31,Recycled PET Runner,RPR-003,East,1,2457.17,False,
101003,2026-07-28,Recycled PET Runner,RPR-003,West,1,1885.0,False,
101004,2026-05-09,Recycled PET Runner,RPR-003,North,2,1997.98,False,
101005,2026-05-24,Recycled PET Runner,RPR-003,South,1,2236.58,False,
101006,2026-03-18,Hemp Espadrille,HMP-005,West,2,1661.65,False,
101007,2026-07-08,Cork Sandal,CRK-004,South,1,2867.91,False,
101008,2026-02-19,Merino Wool Loafer,MWL-001,North,1,2356.02,False,
101009,2026-06-08,Cork Sandal,CRK-004,North,1,2478.3,True,Size issue
101010,2026-04-10,Canvas Slip-On,CNV-006,West,1,2549.08,False,
101011,2026-06-12,Hemp Espadrille,HMP-005,North,2,2216.21,False,
101012,2026-06-19,Canvas Slip-On,CNV-006,North,1,1503.96,False,
101013,2026-06-26,Cork Sandal,CRK-004,North,1,1999.16,False,
101014,2026-05-05,Merino Wool Loafer,MWL-001,North,1,1619.69,False,
101015,2026-03-18,Recycled PET Runner,RPR-003,South,1,2950.27,False,
101016,2026-02-28,Recycled PET Runner,RPR-003,West,1,2228.76,False,
101017,2026-03-08,Cork Sandal,CRK-004,South,1,1788.64,False,
101018,2026-06-06,Hemp Espadrille,HMP-005,South,2,1593.49,False,
101019,2026-06-17,Recycled PET Runner,RPR-003,West,2,2948.86,True,Quality issue
101020,2026-02-11,Merino Wool Loafer,MWL-001,East,2,1676.28,False,
101021,2026-07-24,Canvas Slip-On,CNV-006,West,1,2610.58,False,
101022,2026-03-09,Merino Wool Loafer,MWL-001,North,2,2479.75,False,
101023,2026-04-04,Hemp Espadrille,HMP-005,North,1,1520.55,False,
101024,2026-05-28,Recycled PET Runner,RPR-003,North,1,2752.03,False,
101025,2026-06-08,Merino Wool Loafer,MWL-001,North,1,1593.67,False,
101026,2026-04-25,Recycled PET Runner,RPR-003,West,1,2962.78,False,
101027,2026-03-27,Bamboo Fiber Sneaker,BFS-002,East,1,2388.63,False,
101028,2026-03-09,Merino Wool Loafer,MWL-001,East,2,1751.08,False,
101029,2026-04-04,Bamboo Fiber Sneaker,BFS-002,West,1,1699.06,False,
101030,2026-03-13,Canvas Slip-On,CNV-006,West,1,2818.44,False,
101031,2026-02-23,Merino Wool Loafer,MWL-001,South,1,2123.33,False,
101032,2026-03-25,Cork Sandal,CRK-004,South,1,2458.74,False,
101033,2026-03-17,Cork Sandal,CRK-004,South,1,2393.41,False,
101034,2026-07-11,Hemp Espadrille,HMP-005,North,1,2020.78,True,Changed mind
101035,2026-06-16,Bamboo Fiber Sneaker,BFS-002,North,1,2427.38,False,
101036,2026-05-30,Hemp Espadrille,HMP-005,South,1,1913.64,False,
101037,2026-06-08,Bamboo Fiber Sneaker,BFS-002,West,1,1738.64,False,
101038,2026-04-14,Merino Wool Loafer,MWL-001,East,1,2151.01,False,
101039,2026-02-27,Cork Sandal,CRK-004,North,1,2886.29,False,
101040,2026-06-12,Merino Wool Loafer,MWL-001,West,1,1605.29,False,
101041,2026-05-19,Cork Sandal,CRK-004,East,1,2619.63,False,
101042,2026-04-25,Bamboo Fiber Sneaker,BFS-002,North,1,1646.1,False,
101043,2026-03-29,Bamboo Fiber Sneaker,BFS-002,West,1,2205.49,False,
101044,2026-03-28,Cork Sandal,CRK-004,South,2,1766.09,False,
101045,2026-07-12,Cork Sandal,CRK-004,South,1,2962.33,False,
101046,2026-07-28,Bamboo Fiber Sneaker,BFS-002,North,1,1919.91,False,
101047,2026-05-19,Cork Sandal,CRK-004,West,1,2639.51,False,
101048,2026-07-14,Recycled PET Runner,RPR-003,South,1,2366.18,False,
101049,2026-05-17,Bamboo Fiber Sneaker,BFS-002,North,2,2792.3,False,
101050,2026-04-13,Cork Sandal,CRK-004,West,1,2594.03,False,
101051,2026-04-25,Bamboo Fiber Sneaker,BFS-002,South,2,2368.2,False,
101052,2026-06-27,Hemp Espadrille,HMP-005,South,1,2125.66,True,Late delivery
101053,2026-05-20,Canvas Slip-On,CNV-006,North,2,2217.9,False,
101054,2026-06-07,Merino Wool Loafer,MWL-001,West,1,1623.64,False,
101055,2026-03-28,Canvas Slip-On,CNV-006,West,1,2036.61,False,
101056,2026-06-03,Merino Wool Loafer,MWL-001,North,1,1741.7,False,
101057,2026-05-28,Hemp Espadrille,HMP-005,North,2,2656.75,False,
101058,2026-05-06,Cork Sandal,CRK-004,South,2,2554.85,True,Size issue
101059,2026-06-16,Cork Sandal,CRK-004,East,1,1943.88,False,
101060,2026-07-26,Canvas Slip-On,CNV-006,South,1,2429.68,False,
101061,2026-02-14,Merino Wool Loafer,MWL-001,East,1,2073.43,False,
101062,2026-05-05,Merino Wool Loafer,MWL-001,East,1,2471.26,False,
101063,2026-03-08,Hemp Espadrille,HMP-005,South,1,1856.95,False,
101064,2026-03-30,Cork Sandal,CRK-004,South,1,2028.07,False,
101065,2026-04-12,Canvas Slip-On,CNV-006,West,1,1594.05,False,
101066,2026-06-01,Cork Sandal,CRK-004,North,1,2176.97,False,
101067,2026-03-21,Canvas Slip-On,CNV-006,North,2,1629.96,False,
101068,2026-02-20,Bamboo Fiber Sneaker,BFS-002,East,1,1746.15,False,
101069,2026-03-11,Bamboo Fiber Sneaker,BFS-002,West,1,2280.03,False,
101070,2026-07-25,Recycled PET Runner,RPR-003,West,1,2209.86,False,
101071,2026-04-16,Canvas Slip-On,CNV-006,North,1,1593.42,False,
101072,2026-05-17,Bamboo Fiber Sneaker,BFS-002,East,1,2482.64,False,
101073,2026-05-29,Cork Sandal,CRK-004,West,1,2349.88,False,
101074,2026-04-08,Recycled PET Runner,RPR-003,South,1,2225.36,False,
101075,2026-05-02,Merino Wool Loafer,MWL-001,South,1,2182.89,False,
101076,2026-03-19,Bamboo Fiber Sneaker,BFS-002,East,1,2758.0,False,
101077,2026-03-14,Canvas Slip-On,CNV-006,South,1,1674.38,False,
